Sim, Time step, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, Color, X, Y, Reward, Move, 
41, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
41, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
41, 3, green, 1, 3, 0, Go, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
41, 4, green, 1, 4, 0, Go, red, 2, 4, 0, Go, white, 1, 5, 0, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
41, 5, green, 1, 5, 0, Go, red, 2, 5, 0, Go, white, 1, 6, 0, Go, white, 2, 6, 0, Go, ,,,,, , 
41, 6, green, 1, 6, 0, Go, red, 2, 6, 0, Go, white, 1, 7, 0, Go, white, 2, 7, 0, Go, ,,,,, , 
41, 7, green, 1, 7, 0, Go, red, 2, 7, 0, Go, white, 1, 8, 0, Go, white, 2, 8, 0, Go, ,,,,, , 
41, 8, green, 1, 8, 0, Go, red, 2, 8, 0, Go, white, 1, 9, 0, Exited, white, 2, 9, 0, Exited, ,,,,, , 
41, 9, green, 1, 9, -2, Exited, red, 2, 9, -2, Exited, ,,,,, ,,,,, ,,,,, , 


42, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
42, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
42, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
42, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -2, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
42, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -4, Go, white, 2, 6, 0, Go, ,,,,, , 
42, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -6, Go, white, 2, 7, 0, Go, ,,,,, , 
42, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -8, Go, white, 2, 8, 0, Go, ,,,,, , 
42, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -10, Exited, white, 2, 9, 0, Exited, ,,,,, , 
42, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
42, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


43, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
43, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
43, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
43, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -2, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
43, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -4, Go, white, 2, 6, 0, Go, ,,,,, , 
43, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -6, Go, white, 2, 7, 0, Go, ,,,,, , 
43, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -8, Go, white, 2, 8, 0, Go, ,,,,, , 
43, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -10, Exited, white, 2, 9, 0, Exited, ,,,,, , 
43, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
43, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


44, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
44, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
44, 3, green, 1, 3, 0, Go, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
44, 4, green, 1, 4, 0, Go, red, 2, 4, 0, Go, white, 1, 5, 0, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
44, 5, green, 1, 5, 0, Go, red, 2, 5, 0, Go, white, 1, 6, 0, Go, white, 2, 6, 0, Go, ,,,,, , 
44, 6, green, 1, 6, 0, Go, red, 2, 6, 0, Go, white, 1, 7, 0, Go, white, 2, 7, 0, Go, ,,,,, , 
44, 7, green, 1, 7, 0, Go, red, 2, 7, 0, Go, white, 1, 8, 0, Go, white, 2, 8, 0, Go, ,,,,, , 
44, 8, green, 1, 8, 0, Go, red, 2, 8, 0, Go, white, 1, 9, 0, Exited, white, 2, 9, 0, Exited, ,,,,, , 
44, 9, green, 1, 9, -2, Exited, red, 2, 9, -2, Exited, ,,,,, ,,,,, ,,,,, , 


45, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
45, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
45, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
45, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
45, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
45, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
45, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
45, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
45, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
45, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


46, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
46, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
46, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
46, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
46, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
46, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
46, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
46, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
46, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
46, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


47, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
47, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
47, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Lane, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
47, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
47, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, 0, Go, ,,,,, , 
47, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, 0, Go, ,,,,, , 
47, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, 0, Go, ,,,,, , 
47, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, 0, Exited, ,,,,, , 
47, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
47, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


48, 1, green, 1, 1, 0, Lane, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
48, 2, green, 2, 1, -2, Go, red, 2, 2, 0, Go, white, 1, 3, -2, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
48, 3, green, 2, 2, -2, Go, red, 2, 3, 0, Go, white, 1, 4, -4, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
48, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -6, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
48, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -8, Go, white, 2, 6, 0, Go, ,,,,, , 
48, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -10, Go, white, 2, 7, 0, Go, ,,,,, , 
48, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -12, Go, white, 2, 8, 0, Go, ,,,,, , 
48, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -14, Exited, white, 2, 9, 0, Exited, ,,,,, , 
48, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
48, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


49, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
49, 2, green, 1, 2, 0, Lane, red, 2, 2, 0, Lane, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
49, 3, green, 2, 2, -2, Go, red, 1, 2, -2, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
49, 4, green, 2, 3, -2, Go, red, 1, 3, -2, Go, white, 1, 5, 0, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
49, 5, green, 2, 4, -2, Go, red, 1, 4, -2, Go, white, 1, 6, 0, Go, white, 2, 6, 0, Go, ,,,,, , 
49, 6, green, 2, 5, -2, Go, red, 1, 5, -2, Go, white, 1, 7, 0, Go, white, 2, 7, 0, Go, ,,,,, , 
49, 7, green, 2, 6, -2, Go, red, 1, 6, -2, Go, white, 1, 8, 0, Go, white, 2, 8, 0, Go, ,,,,, , 
49, 8, green, 2, 7, -2, Go, red, 1, 7, -2, Go, white, 1, 9, 0, Exited, white, 2, 9, 0, Exited, ,,,,, , 
49, 9, green, 2, 8, -4, Go, red, 1, 8, -4, Go, ,,,,, ,,,,, ,,,,, , 
49, 10, green, 2, 9, -6, Exited, red, 1, 9, -6, Exited, ,,,,, ,,,,, ,,,,, , 


50, 1, green, 1, 1, 0, Go, red, 2, 1, 0, Go, white, 1, 2, 0, Go, white, 2, 2, 0, Go, white, 1, 6, 0, Go, , 
50, 2, green, 1, 2, 0, Go, red, 2, 2, 0, Go, white, 1, 3, 0, Go, white, 2, 3, 0, Go, white, 1, 7, -2, Go, , 
50, 3, green, 1, 3, 0, Lane, red, 2, 3, 0, Go, white, 1, 4, 0, Go, white, 2, 4, 0, Go, white, 1, 8, -4, Go, , 
50, 4, green, 2, 3, -2, Go, red, 2, 4, 0, Go, white, 1, 5, -2, Go, white, 2, 5, 0, Go, white, 1, 9, -6, Exited, , 
50, 5, green, 2, 4, -2, Go, red, 2, 5, 0, Go, white, 1, 6, -4, Go, white, 2, 6, 0, Go, ,,,,, , 
50, 6, green, 2, 5, -2, Go, red, 2, 6, 0, Go, white, 1, 7, -6, Go, white, 2, 7, 0, Go, ,,,,, , 
50, 7, green, 2, 6, -2, Go, red, 2, 7, 0, Go, white, 1, 8, -8, Go, white, 2, 8, 0, Go, ,,,,, , 
50, 8, green, 2, 7, -2, Go, red, 2, 8, 0, Go, white, 1, 9, -10, Exited, white, 2, 9, 0, Exited, ,,,,, , 
50, 9, green, 2, 8, -2, Go, red, 2, 9, 0, Exited, ,,,,, ,,,,, ,,,,, , 
50, 10, green, 2, 9, -4, Exited, ,,,,, ,,,,, ,,,,, ,,,,, , 


